country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,number_sequenced_known_variant,percent_variant
Netherlands,NL,2021-48,GISAID,152174,2044,1.3,Yes,AY.4.2,51,2054,2.5
Netherlands,NL,2021-48,GISAID,152174,2044,1.3,Yes,B.1.1.529,97,2054,4.7
Netherlands,NL,2021-48,GISAID,152174,2044,1.3,Yes,B.1.1.7,0,2054,0.0
Netherlands,NL,2021-48,GISAID,152174,2044,1.3,Yes,B.1.1.7+E484K,0,2054,0.0
Netherlands,NL,2021-48,GISAID,152174,2044,1.3,Yes,B.1.351,0,2054,0.0
Netherlands,NL,2021-48,GISAID,152174,2044,1.3,Yes,B.1.427/B.1.429,0,2054,0.0
Netherlands,NL,2021-48,GISAID,152174,2044,1.3,Yes,B.1.525,0,2054,0.0
Netherlands,NL,2021-48,GISAID,152174,2044,1.3,Yes,B.1.526,0,2054,0.0
Netherlands,NL,2021-48,GISAID,152174,2044,1.3,Yes,B.1.616,0,2054,0.0
Netherlands,NL,2021-48,GISAID,152174,2044,1.3,Yes,B.1.617,0,2054,0.0
Netherlands,NL,2021-48,GISAID,152174,2044,1.3,Yes,B.1.617.1,0,2054,0.0
Netherlands,NL,2021-48,GISAID,152174,2044,1.3,Yes,B.1.617.2,1906,2054,92.8
Netherlands,NL,2021-48,GISAID,152174,2044,1.3,Yes,B.1.617.3,0,2054,0.0
Netherlands,NL,2021-48,GISAID,152174,2044,1.3,Yes,B.1.620,0,2054,0.0
Netherlands,NL,2021-48,GISAID,152174,2044,1.3,Yes,B.1.621,0,2054,0.0
Netherlands,NL,2021-48,GISAID,152174,2044,1.3,Yes,B.1.640,0,2054,0.0
Netherlands,NL,2021-48,GISAID,152174,2044,1.3,Yes,C.1.2,0,2054,0.0
Netherlands,NL,2021-48,GISAID,152174,2044,1.3,Yes,C.37,0,2054,0.0
Netherlands,NL,2021-48,GISAID,152174,2044,1.3,Yes,P.1,0,2054,0.0
Netherlands,NL,2021-48,GISAID,152174,2044,1.3,Yes,P.3,0,2054,0.0
Netherlands,NL,2021-48,GISAID,152174,2044,1.3,Yes,UNK,0,,
Netherlands,NL,2021-48,GISAID,152174,2044,1.3,Yes,Other,0,2054,0.0
Netherlands,NL,2021-49,GISAID,128504,2017,1.6,Yes,AT.1,0,2030,0.0
Netherlands,NL,2021-49,GISAID,128504,2017,1.6,Yes,AY.4.2,59,2030,2.9
Netherlands,NL,2021-49,GISAID,128504,2017,1.6,Yes,B.1.1.529,134,2030,6.6
Netherlands,NL,2021-49,GISAID,128504,2017,1.6,Yes,B.1.1.7,0,2030,0.0
Netherlands,NL,2021-49,GISAID,128504,2017,1.6,Yes,B.1.1.7+E484K,0,2030,0.0
Netherlands,NL,2021-49,GISAID,128504,2017,1.6,Yes,B.1.351,0,2030,0.0
Netherlands,NL,2021-49,GISAID,128504,2017,1.6,Yes,B.1.427/B.1.429,0,2030,0.0
Netherlands,NL,2021-49,GISAID,128504,2017,1.6,Yes,B.1.525,0,2030,0.0
Netherlands,NL,2021-49,GISAID,128504,2017,1.6,Yes,B.1.526,0,2030,0.0
Netherlands,NL,2021-49,GISAID,128504,2017,1.6,Yes,B.1.616,0,2030,0.0
Netherlands,NL,2021-49,GISAID,128504,2017,1.6,Yes,B.1.617,0,2030,0.0
Netherlands,NL,2021-49,GISAID,128504,2017,1.6,Yes,B.1.617.1,0,2030,0.0
Netherlands,NL,2021-49,GISAID,128504,2017,1.6,Yes,B.1.617.2,1836,2030,90.4
Netherlands,NL,2021-49,GISAID,128504,2017,1.6,Yes,B.1.617.3,0,2030,0.0
Netherlands,NL,2021-49,GISAID,128504,2017,1.6,Yes,B.1.620,0,2030,0.0
Netherlands,NL,2021-49,GISAID,128504,2017,1.6,Yes,B.1.621,0,2030,0.0
Netherlands,NL,2021-49,GISAID,128504,2017,1.6,Yes,B.1.640,0,2030,0.0
Netherlands,NL,2021-49,GISAID,128504,2017,1.6,Yes,C.1.2,0,2030,0.0
Netherlands,NL,2021-49,GISAID,128504,2017,1.6,Yes,C.37,0,2030,0.0
Netherlands,NL,2021-49,GISAID,128504,2017,1.6,Yes,P.1,0,2030,0.0
Netherlands,NL,2021-49,GISAID,128504,2017,1.6,Yes,P.3,0,2030,0.0
Netherlands,NL,2021-49,GISAID,128504,2017,1.6,Yes,UNK,0,,
Netherlands,NL,2021-49,GISAID,128504,2017,1.6,Yes,Other,1,2030,0.0
Netherlands,NL,2021-50,GISAID,99690,2203,2.2,Yes,AT.1,0,2218,0.0
Netherlands,NL,2021-50,GISAID,99690,2203,2.2,Yes,AY.4.2,59,2218,2.7
Netherlands,NL,2021-50,GISAID,99690,2203,2.2,Yes,B.1.1.529,586,2218,26.4
Netherlands,NL,2021-50,GISAID,99690,2203,2.2,Yes,B.1.1.7,0,2218,0.0
Netherlands,NL,2021-50,GISAID,99690,2203,2.2,Yes,B.1.1.7+E484K,0,2218,0.0
Netherlands,NL,2021-50,GISAID,99690,2203,2.2,Yes,B.1.351,0,2218,0.0
Netherlands,NL,2021-50,GISAID,99690,2203,2.2,Yes,B.1.427/B.1.429,0,2218,0.0
Netherlands,NL,2021-50,GISAID,99690,2203,2.2,Yes,B.1.525,0,2218,0.0
Netherlands,NL,2021-50,GISAID,99690,2203,2.2,Yes,B.1.526,0,2218,0.0
Netherlands,NL,2021-50,GISAID,99690,2203,2.2,Yes,B.1.616,0,2218,0.0
Netherlands,NL,2021-50,GISAID,99690,2203,2.2,Yes,B.1.617,0,2218,0.0
Netherlands,NL,2021-50,GISAID,99690,2203,2.2,Yes,B.1.617.1,0,2218,0.0
Netherlands,NL,2021-50,GISAID,99690,2203,2.2,Yes,B.1.617.2,1572,2218,70.9
Netherlands,NL,2021-50,GISAID,99690,2203,2.2,Yes,B.1.617.3,0,2218,0.0
Netherlands,NL,2021-50,GISAID,99690,2203,2.2,Yes,B.1.620,0,2218,0.0
Netherlands,NL,2021-50,GISAID,99690,2203,2.2,Yes,B.1.621,0,2218,0.0
Netherlands,NL,2021-50,GISAID,99690,2203,2.2,Yes,B.1.640,0,2218,0.0
Netherlands,NL,2021-50,GISAID,99690,2203,2.2,Yes,C.1.2,0,2218,0.0
Netherlands,NL,2021-50,GISAID,99690,2203,2.2,Yes,C.37,0,2218,0.0
Netherlands,NL,2021-50,GISAID,99690,2203,2.2,Yes,P.1,0,2218,0.0
Netherlands,NL,2021-50,GISAID,99690,2203,2.2,Yes,P.3,0,2218,0.0
Netherlands,NL,2021-50,GISAID,99690,2203,2.2,Yes,UNK,0,,
Netherlands,NL,2021-50,GISAID,99690,2203,2.2,Yes,Other,1,2218,0.0
Netherlands,NL,2021-51,GISAID,85169,1676,2.0,Yes,AT.1,0,1689,0.0
Netherlands,NL,2021-51,GISAID,85169,1676,2.0,Yes,AY.4.2,50,1689,3.0
Netherlands,NL,2021-51,GISAID,85169,1676,2.0,Yes,B.1.1.529,495,1689,29.3
Netherlands,NL,2021-51,GISAID,85169,1676,2.0,Yes,B.1.1.7,0,1689,0.0
Netherlands,NL,2021-51,GISAID,85169,1676,2.0,Yes,B.1.1.7+E484K,0,1689,0.0
Netherlands,NL,2021-51,GISAID,85169,1676,2.0,Yes,B.1.351,0,1689,0.0
Netherlands,NL,2021-51,GISAID,85169,1676,2.0,Yes,B.1.427/B.1.429,0,1689,0.0
Netherlands,NL,2021-51,GISAID,85169,1676,2.0,Yes,B.1.525,0,1689,0.0
Netherlands,NL,2021-51,GISAID,85169,1676,2.0,Yes,B.1.526,0,1689,0.0
Netherlands,NL,2021-51,GISAID,85169,1676,2.0,Yes,B.1.616,0,1689,0.0
Netherlands,NL,2021-51,GISAID,85169,1676,2.0,Yes,B.1.617,0,1689,0.0
Netherlands,NL,2021-51,GISAID,85169,1676,2.0,Yes,B.1.617.1,0,1689,0.0
Netherlands,NL,2021-51,GISAID,85169,1676,2.0,Yes,B.1.617.2,1143,1689,67.7
Netherlands,NL,2021-51,GISAID,85169,1676,2.0,Yes,B.1.617.3,0,1689,0.0
Netherlands,NL,2021-51,GISAID,85169,1676,2.0,Yes,B.1.620,0,1689,0.0
Netherlands,NL,2021-51,GISAID,85169,1676,2.0,Yes,B.1.621,0,1689,0.0
Netherlands,NL,2021-51,GISAID,85169,1676,2.0,Yes,B.1.640,0,1689,0.0
Netherlands,NL,2021-51,GISAID,85169,1676,2.0,Yes,C.1.2,0,1689,0.0
Netherlands,NL,2021-51,GISAID,85169,1676,2.0,Yes,C.37,0,1689,0.0
Netherlands,NL,2021-51,GISAID,85169,1676,2.0,Yes,P.1,0,1689,0.0
Netherlands,NL,2021-51,GISAID,85169,1676,2.0,Yes,P.3,0,1689,0.0
Netherlands,NL,2021-51,GISAID,85169,1676,2.0,Yes,UNK,0,,
Netherlands,NL,2021-51,GISAID,85169,1676,2.0,Yes,Other,1,1689,0.1
Netherlands,NL,2021-52,GISAID,100754,1094,1.1,Yes,AT.1,0,1097,0.0
Netherlands,NL,2021-52,GISAID,100754,1094,1.1,Yes,AY.4.2,11,1097,1.0
Netherlands,NL,2021-52,GISAID,100754,1094,1.1,Yes,B.1.1.529,656,1097,59.8
Netherlands,NL,2021-52,GISAID,100754,1094,1.1,Yes,B.1.1.7,0,1097,0.0
Netherlands,NL,2021-52,GISAID,100754,1094,1.1,Yes,B.1.1.7+E484K,0,1097,0.0
Netherlands,NL,2021-52,GISAID,100754,1094,1.1,Yes,B.1.351,0,1097,0.0
Netherlands,NL,2021-52,GISAID,100754,1094,1.1,Yes,B.1.427/B.1.429,0,1097,0.0
Netherlands,NL,2021-52,GISAID,100754,1094,1.1,Yes,B.1.525,0,1097,0.0
Netherlands,NL,2021-52,GISAID,100754,1094,1.1,Yes,B.1.526,0,1097,0.0
Netherlands,NL,2021-52,GISAID,100754,1094,1.1,Yes,B.1.616,0,1097,0.0
Netherlands,NL,2021-52,GISAID,100754,1094,1.1,Yes,B.1.617,0,1097,0.0
Netherlands,NL,2021-52,GISAID,100754,1094,1.1,Yes,B.1.617.1,0,1097,0.0
Netherlands,NL,2021-52,GISAID,100754,1094,1.1,Yes,B.1.617.2,430,1097,39.2
Netherlands,NL,2021-52,GISAID,100754,1094,1.1,Yes,B.1.617.3,0,1097,0.0
Netherlands,NL,2021-52,GISAID,100754,1094,1.1,Yes,B.1.620,0,1097,0.0
Netherlands,NL,2021-52,GISAID,100754,1094,1.1,Yes,B.1.621,0,1097,0.0
Netherlands,NL,2021-52,GISAID,100754,1094,1.1,Yes,B.1.640,0,1097,0.0
Netherlands,NL,2021-52,GISAID,100754,1094,1.1,Yes,C.1.2,0,1097,0.0
Netherlands,NL,2021-52,GISAID,100754,1094,1.1,Yes,C.37,0,1097,0.0
Netherlands,NL,2021-52,GISAID,100754,1094,1.1,Yes,P.1,0,1097,0.0
Netherlands,NL,2021-52,GISAID,100754,1094,1.1,Yes,P.3,0,1097,0.0
Netherlands,NL,2021-52,GISAID,100754,1094,1.1,Yes,UNK,0,,
Netherlands,NL,2021-52,GISAID,100754,1094,1.1,Yes,Other,0,1097,0.0
Netherlands,NL,2022-01,GISAID,177451,553,0.3,Yes,AT.1,0,554,0.0
Netherlands,NL,2022-01,GISAID,177451,553,0.3,Yes,AY.4.2,5,554,0.9
Netherlands,NL,2022-01,GISAID,177451,553,0.3,Yes,B.1.1.529,447,554,80.7
Netherlands,NL,2022-01,GISAID,177451,553,0.3,Yes,B.1.1.7,0,554,0.0
Netherlands,NL,2022-01,GISAID,177451,553,0.3,Yes,B.1.1.7+E484K,0,554,0.0
Netherlands,NL,2022-01,GISAID,177451,553,0.3,Yes,B.1.351,0,554,0.0
Netherlands,NL,2022-01,GISAID,177451,553,0.3,Yes,B.1.427/B.1.429,0,554,0.0
Netherlands,NL,2022-01,GISAID,177451,553,0.3,Yes,B.1.525,0,554,0.0
Netherlands,NL,2022-01,GISAID,177451,553,0.3,Yes,B.1.526,0,554,0.0
Netherlands,NL,2022-01,GISAID,177451,553,0.3,Yes,B.1.616,0,554,0.0
Netherlands,NL,2022-01,GISAID,177451,553,0.3,Yes,B.1.617,0,554,0.0
Netherlands,NL,2022-01,GISAID,177451,553,0.3,Yes,B.1.617.1,0,554,0.0
Netherlands,NL,2022-01,GISAID,177451,553,0.3,Yes,B.1.617.2,102,554,18.4
Netherlands,NL,2022-01,GISAID,177451,553,0.3,Yes,B.1.617.3,0,554,0.0
Netherlands,NL,2022-01,GISAID,177451,553,0.3,Yes,B.1.620,0,554,0.0
Netherlands,NL,2022-01,GISAID,177451,553,0.3,Yes,B.1.621,0,554,0.0
Netherlands,NL,2022-01,GISAID,177451,553,0.3,Yes,B.1.640,0,554,0.0
Netherlands,NL,2022-01,GISAID,177451,553,0.3,Yes,C.1.2,0,554,0.0
Netherlands,NL,2022-01,GISAID,177451,553,0.3,Yes,C.37,0,554,0.0
Netherlands,NL,2022-01,GISAID,177451,553,0.3,Yes,P.1,0,554,0.0
Netherlands,NL,2022-01,GISAID,177451,553,0.3,Yes,P.3,0,554,0.0
Netherlands,NL,2022-01,GISAID,177451,553,0.3,Yes,UNK,0,,
Netherlands,NL,2022-01,GISAID,177451,553,0.3,Yes,Other,0,554,0.0
Netherlands,NL,2022-02,GISAID,225923,164,0.1,Yes,AT.1,0,164,0.0
Netherlands,NL,2022-02,GISAID,225923,164,0.1,Yes,AY.4.2,0,164,0.0
Netherlands,NL,2022-02,GISAID,225923,164,0.1,Yes,B.1.1.529,151,164,92.1
Netherlands,NL,2022-02,GISAID,225923,164,0.1,Yes,B.1.1.7,0,164,0.0
Netherlands,NL,2022-02,GISAID,225923,164,0.1,Yes,B.1.1.7+E484K,0,164,0.0
Netherlands,NL,2022-02,GISAID,225923,164,0.1,Yes,B.1.351,0,164,0.0
Netherlands,NL,2022-02,GISAID,225923,164,0.1,Yes,B.1.427/B.1.429,0,164,0.0
Netherlands,NL,2022-02,GISAID,225923,164,0.1,Yes,B.1.525,0,164,0.0
Netherlands,NL,2022-02,GISAID,225923,164,0.1,Yes,B.1.526,0,164,0.0
Netherlands,NL,2022-02,GISAID,225923,164,0.1,Yes,B.1.616,0,164,0.0
Netherlands,NL,2022-02,GISAID,225923,164,0.1,Yes,B.1.617,0,164,0.0
Netherlands,NL,2022-02,GISAID,225923,164,0.1,Yes,B.1.617.1,0,164,0.0
Netherlands,NL,2022-02,GISAID,225923,164,0.1,Yes,B.1.617.2,13,164,7.9
Netherlands,NL,2022-02,GISAID,225923,164,0.1,Yes,B.1.617.3,0,164,0.0
Netherlands,NL,2022-02,GISAID,225923,164,0.1,Yes,B.1.620,0,164,0.0
Netherlands,NL,2022-02,GISAID,225923,164,0.1,Yes,B.1.621,0,164,0.0
Netherlands,NL,2022-02,GISAID,225923,164,0.1,Yes,B.1.640,0,164,0.0
Netherlands,NL,2022-02,GISAID,225923,164,0.1,Yes,C.1.2,0,164,0.0
Netherlands,NL,2022-02,GISAID,225923,164,0.1,Yes,C.37,0,164,0.0
Netherlands,NL,2022-02,GISAID,225923,164,0.1,Yes,P.1,0,164,0.0
Netherlands,NL,2022-02,GISAID,225923,164,0.1,Yes,P.3,0,164,0.0
Netherlands,NL,2022-02,GISAID,225923,164,0.1,Yes,UNK,0,,
Netherlands,NL,2022-02,GISAID,225923,164,0.1,Yes,Other,0,164,0.0
Netherlands,NL,2020-49,TESSy,38293,75,0.2,Yes,B.1.1.7,1,75,1.3
Netherlands,NL,2020-49,TESSy,38293,75,0.2,Yes,Other,74,75,98.7
Netherlands,NL,2020-50,TESSy,56302,127,0.2,Yes,B.1.1.7,1,127,0.8
Netherlands,NL,2020-50,TESSy,56302,127,0.2,Yes,Other,126,127,99.2
Netherlands,NL,2020-51,TESSy,76212,203,0.3,Yes,B.1.1.7,1,203,0.5
Netherlands,NL,2020-51,TESSy,76212,203,0.3,Yes,Other,202,203,99.5
Netherlands,NL,2020-52,TESSy,73177,257,0.4,Yes,B.1.1.7,5,257,1.9
Netherlands,NL,2020-52,TESSy,73177,257,0.4,Yes,B.1.351,1,257,0.4
Netherlands,NL,2020-52,TESSy,73177,257,0.4,Yes,Other,251,257,97.7
Netherlands,NL,2020-53,TESSy,58183,207,0.4,Yes,B.1.1.7,9,207,4.3
Netherlands,NL,2020-53,TESSy,58183,207,0.4,Yes,B.1.351,1,207,0.5
Netherlands,NL,2020-53,TESSy,58183,207,0.4,Yes,Other,197,207,95.2
Netherlands,NL,2021-01,TESSy,51811,356,0.7,Yes,B.1.1.7,45,356,12.6
Netherlands,NL,2021-01,TESSy,51811,356,0.7,Yes,Other,311,356,87.4
Netherlands,NL,2021-02,TESSy,39882,303,0.8,Yes,B.1.1.7,60,303,19.8
Netherlands,NL,2021-02,TESSy,39882,303,0.8,Yes,B.1.351,3,303,1.0
Netherlands,NL,2021-02,TESSy,39882,303,0.8,Yes,Other,240,303,79.2
Netherlands,NL,2021-03,TESSy,36524,651,1.8,Yes,B.1.1.7,158,651,24.3
Netherlands,NL,2021-03,TESSy,36524,651,1.8,Yes,B.1.351,3,651,0.5
Netherlands,NL,2021-03,TESSy,36524,651,1.8,Yes,Other,490,651,75.3
Netherlands,NL,2021-04,TESSy,29710,876,2.9,Yes,B.1.1.7,216,876,24.7
Netherlands,NL,2021-04,TESSy,29710,876,2.9,Yes,B.1.351,14,876,1.6
Netherlands,NL,2021-04,TESSy,29710,876,2.9,Yes,P.1,1,876,0.1
Netherlands,NL,2021-04,TESSy,29710,876,2.9,Yes,Other,645,876,73.6
Netherlands,NL,2021-05,TESSy,27326,867,3.2,Yes,B.1.1.7,206,867,23.8
Netherlands,NL,2021-05,TESSy,27326,867,3.2,Yes,B.1.351,18,867,2.1
Netherlands,NL,2021-05,TESSy,27326,867,3.2,Yes,B.1.525,2,867,0.2
Netherlands,NL,2021-05,TESSy,27326,867,3.2,Yes,Other,641,867,73.9
Netherlands,NL,2021-06,TESSy,23540,937,4.0,Yes,B.1.1.7,250,937,26.7
Netherlands,NL,2021-06,TESSy,23540,937,4.0,Yes,B.1.351,30,937,3.2
Netherlands,NL,2021-06,TESSy,23540,937,4.0,Yes,B.1.525,1,937,0.1
Netherlands,NL,2021-06,TESSy,23540,937,4.0,Yes,P.1,2,937,0.2
Netherlands,NL,2021-06,TESSy,23540,937,4.0,Yes,Other,654,937,69.8
Netherlands,NL,2021-07,TESSy,27342,1048,3.8,Yes,B.1.1.7,617,1048,58.9
Netherlands,NL,2021-07,TESSy,27342,1048,3.8,Yes,B.1.351,32,1048,3.1
Netherlands,NL,2021-07,TESSy,27342,1048,3.8,Yes,B.1.525,4,1048,0.4
Netherlands,NL,2021-07,TESSy,27342,1048,3.8,Yes,P.1,1,1048,0.1
Netherlands,NL,2021-07,TESSy,27342,1048,3.8,Yes,Other,394,1048,37.6
Netherlands,NL,2021-08,TESSy,31986,1037,3.2,Yes,B.1.1.7,794,1037,76.6
Netherlands,NL,2021-08,TESSy,31986,1037,3.2,Yes,B.1.351,19,1037,1.8
Netherlands,NL,2021-08,TESSy,31986,1037,3.2,Yes,P.1,3,1037,0.3
Netherlands,NL,2021-08,TESSy,31986,1037,3.2,Yes,Other,221,1037,21.3
Netherlands,NL,2021-09,TESSy,31311,1515,4.8,Yes,B.1.1.7,1269,1515,83.8
Netherlands,NL,2021-09,TESSy,31311,1515,4.8,Yes,B.1.351,24,1515,1.6
Netherlands,NL,2021-09,TESSy,31311,1515,4.8,Yes,B.1.525,7,1515,0.5
Netherlands,NL,2021-09,TESSy,31311,1515,4.8,Yes,P.1,10,1515,0.7
Netherlands,NL,2021-09,TESSy,31311,1515,4.8,Yes,Other,205,1515,13.5
Netherlands,NL,2021-10,TESSy,37028,1974,5.3,Yes,B.1.1.7,1728,1974,87.5
Netherlands,NL,2021-10,TESSy,37028,1974,5.3,Yes,B.1.351,56,1974,2.8
Netherlands,NL,2021-10,TESSy,37028,1974,5.3,Yes,B.1.525,5,1974,0.3
Netherlands,NL,2021-10,TESSy,37028,1974,5.3,Yes,P.1,13,1974,0.7
Netherlands,NL,2021-10,TESSy,37028,1974,5.3,Yes,Other,172,1974,8.7
Netherlands,NL,2021-11,TESSy,44403,1563,3.5,Yes,B.1.1.7,1399,1563,89.5
Netherlands,NL,2021-11,TESSy,44403,1563,3.5,Yes,B.1.351,56,1563,3.6
Netherlands,NL,2021-11,TESSy,44403,1563,3.5,Yes,B.1.525,2,1563,0.1
Netherlands,NL,2021-11,TESSy,44403,1563,3.5,Yes,P.1,23,1563,1.5
Netherlands,NL,2021-11,TESSy,44403,1563,3.5,Yes,Other,83,1563,5.3
Netherlands,NL,2021-12,TESSy,50962,1601,3.1,Yes,B.1.1.7,1495,1601,93.4
Netherlands,NL,2021-12,TESSy,50962,1601,3.1,Yes,B.1.351,39,1601,2.4
Netherlands,NL,2021-12,TESSy,50962,1601,3.1,Yes,P.1,23,1601,1.4
Netherlands,NL,2021-12,TESSy,50962,1601,3.1,Yes,Other,44,1601,2.7
Netherlands,NL,2021-13,TESSy,49757,1711,3.4,Yes,B.1.1.7,1620,1711,94.7
Netherlands,NL,2021-13,TESSy,49757,1711,3.4,Yes,B.1.351,40,1711,2.3
Netherlands,NL,2021-13,TESSy,49757,1711,3.4,Yes,B.1.525,1,1711,0.1
Netherlands,NL,2021-13,TESSy,49757,1711,3.4,Yes,P.1,15,1711,0.9
Netherlands,NL,2021-13,TESSy,49757,1711,3.4,Yes,Other,35,1711,2.0
Netherlands,NL,2021-14,TESSy,48483,1532,3.2,Yes,B.1.1.7,1461,1532,95.4
Netherlands,NL,2021-14,TESSy,48483,1532,3.2,Yes,B.1.351,28,1532,1.8
Netherlands,NL,2021-14,TESSy,48483,1532,3.2,Yes,B.1.525,2,1532,0.1
Netherlands,NL,2021-14,TESSy,48483,1532,3.2,Yes,B.1.617.1,2,1532,0.1
Netherlands,NL,2021-14,TESSy,48483,1532,3.2,Yes,B.1.621,1,1532,0.1
Netherlands,NL,2021-14,TESSy,48483,1532,3.2,Yes,P.1,23,1532,1.5
Netherlands,NL,2021-14,TESSy,48483,1532,3.2,Yes,Other,15,1532,1.0
Netherlands,NL,2021-15,TESSy,53179,1677,3.2,Yes,B.1.1.7,1621,1677,96.7
Netherlands,NL,2021-15,TESSy,53179,1677,3.2,Yes,B.1.351,20,1677,1.2
Netherlands,NL,2021-15,TESSy,53179,1677,3.2,Yes,B.1.525,1,1677,0.1
Netherlands,NL,2021-15,TESSy,53179,1677,3.2,Yes,B.1.617,0,1677,0.0
Netherlands,NL,2021-15,TESSy,53179,1677,3.2,Yes,B.1.617.1,1,1677,0.1
Netherlands,NL,2021-15,TESSy,53179,1677,3.2,Yes,B.1.617.2,1,1677,0.1
Netherlands,NL,2021-15,TESSy,53179,1677,3.2,Yes,B.1.621,1,1677,0.1
Netherlands,NL,2021-15,TESSy,53179,1677,3.2,Yes,P.1,21,1677,1.3
Netherlands,NL,2021-15,TESSy,53179,1677,3.2,Yes,Other,11,1677,0.7
Netherlands,NL,2021-16,TESSy,57347,1593,2.8,Yes,B.1.1.7,1532,1593,96.2
Netherlands,NL,2021-16,TESSy,57347,1593,2.8,Yes,B.1.351,18,1593,1.1
Netherlands,NL,2021-16,TESSy,57347,1593,2.8,Yes,B.1.525,4,1593,0.3
Netherlands,NL,2021-16,TESSy,57347,1593,2.8,Yes,B.1.617,0,1593,0.0
Netherlands,NL,2021-16,TESSy,57347,1593,2.8,Yes,B.1.617.2,2,1593,0.1
Netherlands,NL,2021-16,TESSy,57347,1593,2.8,Yes,B.1.621,2,1593,0.1
Netherlands,NL,2021-16,TESSy,57347,1593,2.8,Yes,P.1,28,1593,1.8
Netherlands,NL,2021-16,TESSy,57347,1593,2.8,Yes,Other,7,1593,0.4
Netherlands,NL,2021-17,TESSy,46473,1691,3.6,Yes,B.1.1.7,1643,1691,97.2
Netherlands,NL,2021-17,TESSy,46473,1691,3.6,Yes,B.1.351,7,1691,0.4
Netherlands,NL,2021-17,TESSy,46473,1691,3.6,Yes,B.1.525,1,1691,0.1
Netherlands,NL,2021-17,TESSy,46473,1691,3.6,Yes,B.1.617,0,1691,0.0
Netherlands,NL,2021-17,TESSy,46473,1691,3.6,Yes,B.1.617.2,4,1691,0.2
Netherlands,NL,2021-17,TESSy,46473,1691,3.6,Yes,B.1.621,1,1691,0.1
Netherlands,NL,2021-17,TESSy,46473,1691,3.6,Yes,P.1,28,1691,1.7
Netherlands,NL,2021-17,TESSy,46473,1691,3.6,Yes,Other,7,1691,0.4
Netherlands,NL,2021-18,TESSy,52462,1687,3.2,Yes,B.1.1.7,1633,1687,96.8
Netherlands,NL,2021-18,TESSy,52462,1687,3.2,Yes,B.1.351,12,1687,0.7
Netherlands,NL,2021-18,TESSy,52462,1687,3.2,Yes,B.1.617,0,1687,0.0
Netherlands,NL,2021-18,TESSy,52462,1687,3.2,Yes,B.1.617.2,1,1687,0.1
Netherlands,NL,2021-18,TESSy,52462,1687,3.2,Yes,B.1.621,3,1687,0.2
Netherlands,NL,2021-18,TESSy,52462,1687,3.2,Yes,P.1,36,1687,2.1
Netherlands,NL,2021-18,TESSy,52462,1687,3.2,Yes,Other,2,1687,0.1
Netherlands,NL,2021-19,TESSy,38178,1650,4.3,Yes,B.1.1.7,1589,1650,96.3
Netherlands,NL,2021-19,TESSy,38178,1650,4.3,Yes,B.1.351,8,1650,0.5
Netherlands,NL,2021-19,TESSy,38178,1650,4.3,Yes,B.1.525,1,1650,0.1
Netherlands,NL,2021-19,TESSy,38178,1650,4.3,Yes,B.1.617,0,1650,0.0
Netherlands,NL,2021-19,TESSy,38178,1650,4.3,Yes,B.1.617.2,11,1650,0.7
Netherlands,NL,2021-19,TESSy,38178,1650,4.3,Yes,B.1.621,3,1650,0.2
Netherlands,NL,2021-19,TESSy,38178,1650,4.3,Yes,P.1,32,1650,1.9
Netherlands,NL,2021-19,TESSy,38178,1650,4.3,Yes,Other,6,1650,0.4
Netherlands,NL,2021-20,TESSy,28081,1370,4.9,Yes,B.1.1.7,1316,1370,96.1
Netherlands,NL,2021-20,TESSy,28081,1370,4.9,Yes,B.1.351,3,1370,0.2
Netherlands,NL,2021-20,TESSy,28081,1370,4.9,Yes,B.1.617,0,1370,0.0
Netherlands,NL,2021-20,TESSy,28081,1370,4.9,Yes,B.1.617.2,10,1370,0.7
Netherlands,NL,2021-20,TESSy,28081,1370,4.9,Yes,B.1.621,5,1370,0.4
Netherlands,NL,2021-20,TESSy,28081,1370,4.9,Yes,P.1,32,1370,2.3
Netherlands,NL,2021-20,TESSy,28081,1370,4.9,Yes,Other,4,1370,0.3
Netherlands,NL,2021-21,TESSy,21130,1323,6.3,Yes,B.1.1.7,1270,1323,96.0
Netherlands,NL,2021-21,TESSy,21130,1323,6.3,Yes,B.1.351,3,1323,0.2
Netherlands,NL,2021-21,TESSy,21130,1323,6.3,Yes,B.1.617,0,1323,0.0
Netherlands,NL,2021-21,TESSy,21130,1323,6.3,Yes,B.1.617.2,23,1323,1.7
Netherlands,NL,2021-21,TESSy,21130,1323,6.3,Yes,C.37,1,1323,0.1
Netherlands,NL,2021-21,TESSy,21130,1323,6.3,Yes,P.1,16,1323,1.2
Netherlands,NL,2021-21,TESSy,21130,1323,6.3,Yes,Other,10,1323,0.8
Netherlands,NL,2021-22,TESSy,15901,1272,8.0,Yes,B.1.1.7,1181,1272,92.8
Netherlands,NL,2021-22,TESSy,15901,1272,8.0,Yes,B.1.525,1,1272,0.1
Netherlands,NL,2021-22,TESSy,15901,1272,8.0,Yes,B.1.617,0,1272,0.0
Netherlands,NL,2021-22,TESSy,15901,1272,8.0,Yes,B.1.617.2,48,1272,3.8
Netherlands,NL,2021-22,TESSy,15901,1272,8.0,Yes,B.1.621,4,1272,0.3
Netherlands,NL,2021-22,TESSy,15901,1272,8.0,Yes,P.1,22,1272,1.7
